n,naive_avg_ms,cache_opt_avg_ms,time_ratio
362,0.10011023333333334,0.04344326666666667,2.3043900934398733
363,0.10063696666666666,0.05422483333333333,1.8559202579383984
364,0.111778,0.05281176666666667,2.116535898249948
365,0.107236,0.06639306666666667,1.615168652148417
366,0.13874566666666666,0.04787126666666667,2.8983078227858323
367,0.15530166666666667,0.051566,3.0117066801122188
368,0.12445166666666667,0.0581662,2.139587366316979
369,0.13588566666666665,0.0569171,2.3874313109182768
370,0.11439133333333333,0.0489998,2.3345265354824574
371,0.11140800000000001,0.07043026666666667,1.5818199372618211
372,0.13656533333333334,0.05020423333333333,2.720195574476788
373,0.11172466666666665,0.061314633333333333,1.8221533848091727
374,0.11454533333333333,0.05479816666666667,2.090313240406461
375,0.125776,0.0565609,2.2237269916143485
376,0.11597166666666665,0.05663083333333333,2.047853789896552
377,0.12855866666666668,0.062373399999999996,2.061113658493311
378,0.124926,0.05678946666666667,2.19980935431688
379,0.12215933333333333,0.056107033333333334,2.17725525795637
380,0.13317333333333334,0.055574766666666664,2.396291362446866
381,0.14092333333333332,0.08708306666666667,1.618263328653255
382,0.166797,0.060794366666666676,2.743625917094292
383,0.145334,0.07320773333333333,1.9852274258821472
384,0.11563699999999999,0.061813433333333334,1.870742228091736
385,0.114963,0.06257856666666667,1.837098644530582
386,0.13702699999999998,0.06296210000000001,2.176341005144364
387,0.11886166666666666,0.06357986666666667,1.8694859378964828
388,0.12410500000000001,0.05456423333333333,2.2744752820376233
389,0.14045533333333332,0.056125499999999995,2.5025226204369373
390,0.12127700000000001,0.06354720000000001,1.9084554472895736
391,0.13015866666666667,0.0738292,1.7629700263129855
392,0.13535133333333335,0.09628913333333333,1.4056760991375283
393,0.12920833333333334,0.0840519,1.5372446468590637
394,0.12645133333333333,0.07189426666666666,1.7588514244065823
395,0.12089499999999999,0.05977213333333333,2.0225980445737255
396,0.142925,0.07374563333333332,1.9380808536008236
397,0.159659,0.06287516666666666,2.53930142000949
398,0.16670933333333335,0.06513503333333333,2.559441897882911
399,0.17885966666666667,0.0620441,2.8827828377987057
400,0.15096466666666666,0.0701904,2.1507879520086317
401,0.162671,0.07104743333333334,2.2896112127907036
402,0.13577733333333333,0.06359016666666667,2.1351938585892474
403,0.15185400000000002,0.08541,1.7779416930101863
404,0.17379266666666668,0.06819599999999999,2.548429037871234
405,0.15972066666666665,0.0643571,2.481787816210902
406,0.146694,0.0788988,1.8592678215638259
407,0.15087533333333333,0.07207476666666666,2.0933169861111818
408,0.16501133333333332,0.0814853,2.0250441899745515
409,0.152606,0.08050433333333333,1.8956246661670386
410,0.14301699999999998,0.08892963333333333,1.608204089450498
411,0.13494866666666666,0.11506166666666667,1.1728377536683228
412,0.16205633333333333,0.07192966666666667,2.2529832382558888
413,0.14245166666666667,0.0674211,2.1128647658769535
414,0.18417233333333335,0.07915463333333334,2.326741033058078
415,0.22639033333333333,0.06771366666666667,3.3433477239946634
416,0.1543456666666667,0.0632611,2.439819520474141
417,0.15659900000000002,0.06120783333333333,2.558479715286987
418,0.14518466666666666,0.0599622,2.4212698444464453
419,0.14859466666666668,0.062227066666666664,2.3879426530362995
420,0.15008233333333332,0.05980986666666666,2.5093239911363563
421,0.15640500000000002,0.06341956666666666,2.4661947127779182
422,0.15690433333333334,0.06651203333333333,2.3590367858247205
423,0.14725266666666667,0.062079,2.372020597410826
424,0.15250466666666665,0.06327703333333333,2.410110882779481
425,0.14709166666666665,0.06413683333333334,2.293403946250334
426,0.16576100000000002,0.06556313333333334,2.5282653767818704
427,0.15303066666666668,0.0665034,2.3010953825919676
428,0.158837,0.07341136666666667,2.163656763416746
429,0.15577233333333332,0.06523503333333333,2.387863167592464
430,0.201184,0.06431613333333334,3.1280487425653694
431,0.20664966666666665,0.06401486666666667,3.228151169051355
432,0.20581033333333332,0.06322133333333334,3.255393748945503
433,0.17962133333333333,0.06561013333333333,2.7377071834432076
434,0.18624,0.06249263333333333,2.9801912652104594
435,0.16723666666666667,0.07184526666666667,2.327733954173738
436,0.17237266666666665,0.06807406666666667,2.5321341166631246
437,0.17139400000000002,0.06634586666666666,2.5833410370703835
438,0.17804466666666666,0.0674072,2.6413301051915323
439,0.1681986666666667,0.0770735,2.1823151493920308
440,0.16275433333333333,0.07846803333333334,2.07414824125833
441,0.16206233333333334,0.08361479999999999,1.9382015305105478
442,0.17893,0.0834586,2.143937233550527
443,0.17727,0.07752423333333334,2.2866398334800255
444,0.19215799999999997,0.07785996666666667,2.4679948916837446
445,0.18921466666666667,0.078216,2.4191299307899494
446,0.272137,0.07564846666666668,3.5973895042596147
447,0.210906,0.07985366666666667,2.641156114726521
448,0.19647533333333334,0.07839143333333333,2.5063367893515576
449,0.18664433333333333,0.10595906666666666,1.7614758151890102
450,0.190993,0.08530696666666666,2.238891001086664
451,0.189152,0.08877243333333333,2.130751550875591
452,0.19592900000000002,0.09000413333333333,2.1768889132499103
453,0.19529433333333332,0.08779953333333335,2.2243208581974234
454,0.19260133333333332,0.09855533333333333,1.954245669099592
455,0.19843733333333335,0.09122166666666666,2.1753311530520896
456,0.18837933333333334,0.09535746666666667,1.9755068996519762
457,0.18646566666666667,0.08816033333333334,2.115074428786945
458,0.23946966666666666,0.09636070000000001,2.4851383050005516
459,0.24027033333333334,0.09957713333333333,2.4129067115140894
460,0.27066166666666663,0.10906133333333333,2.4817381045527895
461,0.22787733333333335,0.11055300000000001,2.061249657027248
462,0.248773,0.08552103333333333,2.9089101277619425
463,0.24925966666666666,0.10628873333333333,2.3451184227114696
464,0.20333366666666666,0.09265873333333334,2.194436070426173
465,0.21173699999999998,0.1038187,2.039488069105084
466,0.20714133333333332,0.08376986666666668,2.47274278419925
467,0.20210733333333333,0.10321673333333332,1.958086899346424
468,0.26246933333333333,0.10435346666666667,2.5151951508399017
469,0.22935166666666665,0.0918486,2.4970621943793008
470,0.220426,0.1008392,2.1859157946512866
471,0.21341200000000002,0.0983115,2.1707735107286537
472,0.20236333333333334,0.10220840000000002,1.9799090224808655
473,0.21042066666666667,0.0930722,2.2608326295786143
474,0.20607433333333333,0.09616833333333334,2.142850210568274
475,0.22108799999999998,0.10501063333333334,2.105386787814186
476,0.2317923333333333,0.10500566666666666,2.207426900770434
477,0.24654566666666666,0.1077674,2.2877573984958963
478,0.30618799999999996,0.09688133333333333,3.160443704325566
479,0.2888473333333333,0.0925489,3.1210239487809504
480,0.26196366666666665,0.09370896666666667,2.795502671569316
481,0.23538633333333334,0.09400196666666666,2.5040575392216975
482,0.2374506666666667,0.10538890000000001,2.2530899047875694
483,0.22382899999999997,0.09727983333333333,2.3008777084664684
484,0.22989833333333332,0.09722743333333334,2.3645418319863767
485,0.22741433333333336,0.1013989,2.2427692345117487
486,0.23413433333333333,0.10431810000000001,2.2444267421792894
487,0.224882,0.09749923333333334,2.306500187864725
488,0.23131100000000002,0.09738466666666667,2.37523018681928
489,0.24160066666666666,0.07912269999999999,3.0534937087165464
490,0.27139399999999997,0.08071840000000001,3.362232155245891
491,0.24051999999999998,0.0846945,2.839853827580303
492,0.24828433333333333,0.08226283333333333,3.0181835863502555
493,0.2792133333333333,0.09278763333333334,3.0091653736902435
